player_id,player_name,team_id,position_id,jersey_number,goals,assists,yellow_cards,red_cards,shots,shots_on_goal,saves,clean_sheets,goals_against,photo_url,height_(ft),weight_(lbs),birthdate,nationality_id
pl504,Santiago Sosa,tm12,pos3,5,0,1,3,0,11,2,4,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/271473.png,5.75,172,1999-05-03 00:00:00,nat7
pl532,Thiago Almada,tm12,pos3,10,12,20,5,1,110,38,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/277208.png,5.58,139,2001-04-26 00:00:00,nat7
pl481,Brian Galván,tm14,pos3,29,1,0,1,2,10,3,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/262871.png,5.42,139,2000-10-06 00:00:00,nat7
pl26,Cristian Espinoza,tm18,pos3,10,13,13,6,0,67,27,3,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/73200.png,5.75,161,1995-04-03 00:00:00,nat7
pl539,Federico Navarro,tm19,pos3,31,0,0,2,1,5,1,7,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/279977.png,5.58,150,2000-03-09 00:00:00,nat7
pl306,Pablo Ruiz,tm20,pos3,7,4,6,6,1,28,10,3,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/228390.png,5.67,174,1998-12-20 00:00:00,nat7
pl197,Yamil Asad,tm22,pos3,22,0,2,3,0,11,4,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/185800.png,5.83,161,1994-07-27 00:00:00,nat7
pl272,Joaquín Torres,tm25,pos3,19,1,1,3,0,14,2,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/217109.png,5.83,148,1997-01-28 00:00:00,nat7
pl234,Facundo Quignón,tm27,pos3,5,1,3,4,0,19,8,5,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/200937.png,5.83,161,1993-05-02 00:00:00,nat7
pl229,Luciano Acosta,tm29,pos3,10,18,16,7,0,83,36,2,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/199958.png,5.25,132,1994-05-31 00:00:00,nat7
pl538,Álvaro Barreal,tm29,pos3,31,7,9,7,0,60,16,4,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/279454.png,5.67,146,2000-08-17 00:00:00,nat7
pl349,Claudio Bravo,tm2,pos4,5,2,5,8,0,21,6,7,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/235873.png,5.58,150,1997-03-13 00:00:00,nat7
pl226,Franco Escobar,tm4,pos4,2,2,1,12,0,15,8,7,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/199690.png,5.75,159,1995-02-21 00:00:00,nat7
pl376,Franco Negri,tm5,pos4,33,1,1,3,1,17,3,3,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/242613.png,5.58,152,1995-02-20 00:00:00,nat7
pl828,Tomás Avilés,tm5,pos4,6,1,1,6,0,6,2,6,0,0,N/A,6.08,159,2004-02-03 00:00:00,nat7
pl448,Rodrigo Schlegel,tm6,pos4,15,0,1,6,0,8,3,17,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/255476.png,6.0,181,1997-04-03 00:00:00,nat7
pl303,Braian Cufré,tm10,pos4,3,2,3,6,1,23,5,4,0,0,N/A,5.83,181,1996-12-15 00:00:00,nat7
pl633,Julian Aude,tm13,pos4,3,0,1,6,0,10,1,5,0,0,N/A,5.92,157,2003-03-24 00:00:00,nat7
pl695,Vinicius Mello,tm1,pos1,21,0,0,0,0,1,0,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/307924.png,5.83,183,2002-08-19 00:00:00,nat17
pl720,Antony,tm2,pos1,80,1,0,1,0,4,2,0,0,0,N/A,0.0,-1,2001-09-08 00:00:00,nat17
pl592,Talles Magno,tm10,pos1,43,4,3,1,0,50,27,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/288930.png,6.08,152,2002-06-26 00:00:00,nat17
pl341,Luiz Araújo,tm12,pos1,10,3,2,2,1,41,13,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/234765.png,5.75,152,1996-06-02 00:00:00,nat17
pl590,Rafael Navarro,tm14,pos1,9,1,1,2,0,21,9,2,0,0,N/A,6.0,183,2000-04-14 00:00:00,nat17
pl95,João Klauss,tm15,pos1,9,10,4,1,0,47,23,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/150409.png,6.25,183,1997-03-01 00:00:00,nat17
pl89,Héber,tm16,pos1,19,2,1,0,0,37,12,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/148320.png,5.92,170,1991-08-10 00:00:00,nat17
pl694,Elias Manoel,tm28,pos1,11,6,5,3,0,47,22,0,0,0,N/A,5.75,163,2001-11-30 00:00:00,nat17
pl261,Sergio Santos,tm29,pos1,17,4,1,5,0,28,10,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/214446.png,6.0,183,1994-09-04 00:00:00,nat17
pl860,Marta,tm35,pos1,10,3,4,1,0,30,13,0,0,0,https://d2nkt8hgeld8zj.cloudfront.net\images\2023\3\24/Marta_001.jpeg,5.33,128,1986-02-19 00:00:00,nat17
pl1040,Adriana,tm35,pos1,9,6,4,2,0,55,23,0,0,0,https://d2nkt8hgeld8zj.cloudfront.net\images\2023\3\24/Adriana_001.jpeg,5.42,117,1996-11-17 00:00:00,nat17
pl1163,Luany,tm36,pos1,19,0,0,0,0,0,0,0,0,0,N/A,5.42,-1,2003-02-03 00:00:00,nat17
pl1073,Kerolin,tm41,pos1,9,10,3,3,0,55,21,0,0,0,https://d2nkt8hgeld8zj.cloudfront.net\images\2023\3\22/Kerolin_Nicoli.jpeg,5.58,117,1999-11-17 00:00:00,nat17
pl36,Evander,tm2,pos3,20,9,5,5,0,73,24,2,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/86436.png,5.83,168,1998-06-09 00:00:00,nat17
pl352,Artur,tm4,pos3,6,2,0,6,0,21,6,10,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/236342.png,5.92,150,1996-03-11 00:00:00,nat17
pl225,Jean Mota,tm5,pos3,7,0,4,1,0,16,6,5,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/198531.png,5.67,159,1993-10-15 00:00:00,nat17
pl350,Gregore,tm5,pos3,26,0,1,2,0,1,0,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/235893.png,5.92,172,1994-03-02 00:00:00,nat17
pl58,Felipe,tm6,pos3,8,0,1,3,0,9,3,2,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/126619.png,5.75,152,1990-09-30 00:00:00,nat17
pl245,Júnior Urso,tm6,pos3,21,0,0,1,0,6,1,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/203304.png,5.92,159,1989-03-10 00:00:00,nat17
pl333,Matheus Rossetto,tm12,pos3,20,1,2,4,0,16,7,3,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/233217.png,5.92,163,1996-06-03 00:00:00,nat17
pl553,Nicolas Firmino,tm12,pos3,51,1,0,0,0,1,1,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/284636.png,5.92,172,2001-01-30 00:00:00,nat17
pl582,Max,tm14,pos3,8,1,0,4,0,14,4,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/287768.png,5.75,161,2001-05-12 00:00:00,nat17
pl806,Celio Martins,tm15,pos3,12,2,2,2,0,24,8,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/338135.png,5.83,161,1999-12-10 00:00:00,nat17
pl242,João Paulo,tm16,pos3,6,0,6,7,1,26,3,7,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/201606.png,5.58,157,1991-03-08 00:00:00,nat17
pl649,Léo Chú,tm16,pos3,23,5,8,6,1,47,18,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/300110.png,5.83,150,2000-04-06 00:00:00,nat17
pl241,Judson,tm18,pos3,93,0,0,6,1,1,0,2,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/201581.png,5.5,168,1993-05-25 00:00:00,nat17
pl692,Gabriel Pirani,tm22,pos3,10,1,0,0,0,19,8,0,0,0,N/A,5.58,157,2002-04-12 00:00:00,nat17
pl264,Luquinhas,tm28,pos3,82,3,6,1,0,44,12,1,0,0,N/A,5.58,130,1996-09-28 00:00:00,nat17
pl920,Andressa,tm31,pos3,77,1,0,0,0,9,3,0,0,0,N/A,5.5,130,1992-11-10 00:00:00,nat17
pl1138,Ary Borges,tm32,pos3,8,1,0,4,0,32,10,0,0,0,https://d2nkt8hgeld8zj.cloudfront.net\images\2023\3\24/Ary_Borges_002.jpeg,5.5,130,1999-12-28 00:00:00,nat17
pl956,Debinha,tm33,pos3,99,9,2,1,0,40,17,0,0,0,https://d2nkt8hgeld8zj.cloudfront.net\images\2023\3\24/Debinha_Oliveira.jpeg,5.17,117,1991-10-20 00:00:00,nat17
pl1134,Angelina,tm36,pos3,6,0,0,0,0,0,0,0,0,0,https://d2nkt8hgeld8zj.cloudfront.net\images\2023\3\24/Angelina_001.jpeg,5.25,128,2000-01-26 00:00:00,nat17
pl1133,Julia Bianchi,tm40,pos3,5,0,5,3,0,15,1,0,0,0,https://d2nkt8hgeld8zj.cloudfront.net\images\2023\3\28/Julia_Bianchi_001.jpeg,5.5,130,1997-10-07 00:00:00,nat17
pl718,Micael,tm4,pos4,31,1,0,7,1,10,1,17,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/314952.png,6.25,181,2000-08-12 00:00:00,nat17
pl219,Antônio Carlos,tm6,pos4,25,1,2,6,0,13,6,14,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/196842.png,6.25,172,1993-03-07 00:00:00,nat17
pl249,Rafael Santos,tm6,pos4,3,1,5,4,0,22,3,3,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/203974.png,5.92,161,1998-02-05 00:00:00,nat17
pl196,Thiago Martins,tm10,pos4,13,0,1,1,0,8,3,10,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/185792.png,6.08,172,1995-03-17 00:00:00,nat17
pl354,Rodrigues,tm18,pos4,26,1,2,6,0,26,5,29,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/236882.png,6.17,168,1997-10-10 00:00:00,nat17
pl417,Ruan,tm22,pos4,2,0,6,3,0,8,2,2,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/251864.png,5.75,141,1995-05-29 00:00:00,nat17
pl717,Geovane,tm27,pos4,2,0,2,5,0,11,4,6,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/314829.png,5.92,-1,2001-07-31 00:00:00,nat17
pl1142,Lauren,tm33,pos4,78,0,0,0,0,0,0,0,0,0,N/A,5.83,141,2002-09-13 00:00:00,nat17
pl861,Rafaelle,tm35,pos4,4,1,0,1,0,7,4,0,0,0,N/A,5.75,150,1991-06-18 00:00:00,nat17
pl1155,Reiss,tm35,pos4,30,0,0,0,0,0,0,0,0,0,https://d2nkt8hgeld8zj.cloudfront.net\images\2023\5\17/USATSI_20361067_168397606_lowres.jpg,5.5,-1,1999-12-09 00:00:00,nat17
pl1143,Bruninha,tm37,pos4,3,2,0,2,0,4,3,0,0,0,https://d2nkt8hgeld8zj.cloudfront.net\images\2023\3\23/Bruninha_002.jpeg,5.25,119,2002-06-16 00:00:00,nat17
pl381,Daniel,tm18,pos2,42,0,0,1,1,0,0,87,6,28,https://a.espncdn.com/i/headshots/soccer/players/full/243832.png,6.17,203,1994-05-06 00:00:00,nat17
pl810,Kerwin Vargas,tm1,pos1,18,5,6,4,0,39,14,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/340596.png,5.92,152,2002-01-02 00:00:00,nat12
pl141,Dairon Asprilla,tm2,pos1,27,5,5,5,0,37,9,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/171513.png,5.92,163,1992-05-25 00:00:00,nat12
pl555,Santiago Moreno,tm2,pos1,30,3,9,4,0,41,17,3,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/285201.png,5.67,148,2000-04-21 00:00:00,nat12
pl770,Nelson Quiñones,tm4,pos1,21,4,3,5,1,31,14,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/323247.png,5.75,-1,2002-08-20 00:00:00,nat12
pl493,Mender García,tm11,pos1,28,3,2,0,0,26,8,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/267611.png,5.83,152,1998-04-28 00:00:00,nat12
pl131,Michael Barrios,tm13,pos1,12,3,3,3,0,21,10,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/162716.png,5.33,132,1991-04-21 00:00:00,nat12
pl22,Fredy Montero,tm16,pos1,12,1,1,0,0,16,4,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/70745.png,5.75,161,1987-07-26 00:00:00,nat12
pl198,Cristian Arango,tm20,pos1,9,6,2,3,0,29,15,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/186385.png,5.83,152,1995-03-09 00:00:00,nat12
pl295,Cristián Dájome,tm22,pos1,12,2,1,2,0,19,8,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/222678.png,5.67,152,1994-01-03 00:00:00,nat12
pl800,Cucho Hernández,tm26,pos1,9,19,12,5,1,176,62,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/336809.png,5.83,183,1999-04-20 00:00:00,nat12
pl266,Jáder Rafael Obrian,tm27,pos1,8,7,5,8,0,28,12,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/216183.png,5.42,137,1995-05-18 00:00:00,nat12
pl655,José Mulato,tm27,pos1,21,0,0,1,0,1,0,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/302591.png,5.92,163,2003-01-09 00:00:00,nat12
pl812,Jorge Cabezas,tm28,pos1,9,0,0,0,0,6,3,0,0,0,N/A,6.08,168,2003-09-06 00:00:00,nat12
pl23,Diego Chará,tm2,pos3,21,0,4,8,0,3,1,9,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/71042.png,5.67,150,1986-04-05 00:00:00,nat12
pl224,Yimmi Chará,tm2,pos3,23,1,5,0,0,8,1,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/197425.png,5.5,170,1991-04-02 00:00:00,nat12
pl409,Iván Angulo,tm6,pos3,77,6,8,5,0,55,19,3,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/250448.png,5.58,146,1999-03-22 00:00:00,nat12
pl279,Jhojan Valencia,tm8,pos3,5,0,2,4,0,11,0,10,0,0,N/A,5.67,148,1996-07-27 00:00:00,nat12
pl556,Edwin Mosquera,tm12,pos3,21,4,1,4,0,10,6,2,0,0,N/A,5.67,150,2001-06-27 00:00:00,nat12
pl32,Nelson Palacio,tm20,pos3,13,0,1,3,0,8,3,2,0,0,N/A,5.92,174,2001-06-16 00:00:00,nat12
pl783,Andres Gomez,tm20,pos3,11,1,7,2,0,49,21,2,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/330924.png,5.67,132,2002-09-12 00:00:00,nat12
pl432,Felipe Hernàndez,tm21,pos3,21,1,0,0,0,7,2,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/252999.png,5.67,146,1998-06-08 00:00:00,nat12
pl578,Dylan Borrero,tm24,pos3,11,2,1,1,1,15,6,0,0,0,N/A,5.92,146,2002-01-05 00:00:00,nat12
pl1122,Isabel Dehakiz,tm30,pos3,50,0,0,0,0,0,0,0,0,0,N/A,5.42,-1,2000-07-19 00:00:00,nat12
pl656,Juan Mosquera,tm2,pos4,29,2,6,1,0,23,7,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/302672.png,5.92,159,2002-09-05 00:00:00,nat12
pl221,Jesús Murillo,tm7,pos4,3,1,0,4,0,11,1,8,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/197050.png,6.0,159,1994-02-18 00:00:00,nat12
pl252,Yeimar Gómez,tm16,pos4,28,2,0,7,0,20,5,20,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/206682.png,6.17,203,1992-06-30 00:00:00,nat12
pl771,Fernando Alvarez,tm17,pos4,4,0,0,0,0,1,0,2,0,0,N/A,6.17,161,2003-08-24 00:00:00,nat12
pl208,Carlos Terán,tm19,pos4,4,1,0,5,0,11,4,12,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/192080.png,6.17,185,2000-09-24 00:00:00,nat12
pl498,Brayan Vera,tm20,pos4,4,3,2,13,0,33,5,16,0,0,N/A,5.92,170,1999-01-15 00:00:00,nat12
pl217,Daniel Rosero Valencia,tm21,pos4,5,2,0,9,0,23,7,24,0,0,N/A,6.17,192,1993-10-06 00:00:00,nat12
pl199,Jimmy Medranda,tm26,pos4,94,1,0,1,0,3,1,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/186444.png,5.67,163,1994-02-07 00:00:00,nat12
pl179,Andrés Reyes,tm28,pos4,4,2,0,13,1,28,6,14,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/182014.png,6.25,179,1999-09-08 00:00:00,nat12
pl135,Santiago Arias,tm29,pos4,13,2,1,4,0,25,11,5,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/164756.png,5.83,159,1992-01-13 00:00:00,nat12
pl652,Yerson Mosquera,tm29,pos4,15,2,1,8,1,17,3,18,0,0,N/A,6.17,168,2001-05-02 00:00:00,nat12
pl154,Franck Boli,tm2,pos1,7,7,2,5,0,48,18,0,0,0,N/A,5.92,170,1993-12-07 00:00:00,nat44
pl244,Felipe Mora,tm2,pos1,9,6,2,1,0,26,10,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/202539.png,5.75,150,1993-08-02 00:00:00,nat31
pl132,Diego Rubio,tm14,pos1,11,3,4,4,0,31,13,2,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/162946.png,5.92,170,1993-05-15 00:00:00,nat31
pl88,Felipe Gutiérrez,tm21,pos3,13,0,0,1,0,7,2,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/148306.png,5.75,152,1990-10-08 00:00:00,nat31
pl661,Tega Ikoba,tm2,pos1,17,1,0,0,0,3,2,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/303077.png,6.25,196,2003-08-14 00:00:00,nat2
pl798,Diego Gutiérrez,tm2,pos1,16,0,1,0,0,1,1,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/336548.png,5.92,146,1999-01-05 00:00:00,nat2
pl81,Teal Bunbury,tm3,pos1,12,3,1,7,0,42,8,2,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/146067.png,6.17,174,1990-02-27 00:00:00,nat2
pl438,Ethan Zubak,tm3,pos1,11,0,0,1,0,2,0,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/254285.png,6.0,163,1998-04-15 00:00:00,nat2
pl440,Robbie Robinson,tm5,pos1,19,1,0,1,0,16,4,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/254375.png,6.08,170,1998-12-17 00:00:00,nat2
pl756,Lucas Meek,tm5,pos1,45,0,0,0,0,0,0,0,0,0,N/A,0.0,-1,1999-03-07 00:00:00,nat2
pl525,Jack Lynn,tm6,pos1,27,0,0,0,0,1,0,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/275160.png,6.08,172,2000-01-12 00:00:00,nat2
pl613,Duncan McGuire,tm6,pos1,13,13,3,2,0,34,23,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/294071.png,6.08,-1,2001-02-05 00:00:00,nat2
pl818,Favian Loyola,tm6,pos1,95,0,0,0,0,0,0,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/355365.png,0.0,-1,2005-05-18 00:00:00,nat2
pl752,Yekeson Subah,tm7,pos1,38,0,0,0,0,0,0,0,0,0,N/A,5.92,172,2004-02-13 00:00:00,nat2
