player_id,player_name,team_id,position_id,jersey_number,goals,assists,yellow_cards,red_cards,shots,shots_on_goal,saves,clean_sheets,goals_against,photo_url,height_(ft),weight_(lbs),birthdate,nationality_id
pl2466,Dawid Kownacki,tm95,pos1,9,0,0,0,0,4,1,1,0,0,https://assets.bundesliga.com/player/dfl-obj-002fxt-dfl-clu-00000e-dfl-sea-0001k7.png,6.08,163,1997-03-14 00:00:00,nat38
pl3886,Arkadiusz Milik,tm150,pos1,14,2,1,0,0,15,5,0,0,0,https://img.legaseriea.it/vimages/64e38009/MLKRK.png,6.08,174,1994-02-28 00:00:00,nat38
pl4167,Marcin Listkowski,tm154,pos1,19,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e382db/LSTRCN.png,5.83,150,1998-02-10 00:00:00,nat38
pl347,Kamil Jozwiak,tm1,pos3,7,2,7,5,0,13,4,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/235672.png,5.75,152,1998-04-22 00:00:00,nat38
pl581,Sebastian Kowalczyk,tm4,pos3,32,0,1,1,0,2,1,0,0,0,N/A,5.58,117,1998-08-22 00:00:00,nat38
pl584,Mateusz Bogusz,tm7,pos3,19,3,7,6,0,61,22,0,0,0,N/A,5.75,150,2001-08-22 00:00:00,nat38
pl121,Mateusz Klich,tm22,pos3,43,4,9,10,1,42,11,4,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/158331.png,6.0,183,1990-06-13 00:00:00,nat38
pl1597,Jakub Moder,tm46,pos3,15,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/250x250/p243505.png,6.17,172,1999-04-07 00:00:00,nat38
pl2675,Jakub Kaminski,tm97,pos3,16,0,0,0,0,4,2,0,0,0,https://assets.bundesliga.com/player/dfl-obj-j01fye-dfl-clu-000003-dfl-sea-0001k7.png,5.83,139,2002-06-05 00:00:00,nat38
pl3373,Przemyslaw Frankowski,tm128,pos3,29,0,1,1,0,6,1,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/83/94583.jpg,5.75,152,1995-04-12 00:00:00,nat38
pl4041,Filip Jagiello,tm137,pos3,24,0,0,0,0,0,0,1,0,0,https://img.legaseriea.it/vimages/64e38945/JGLFLP.png,5.92,152,1997-08-08 00:00:00,nat38
pl4246,Kacper Urbanski,tm139,pos3,82,0,0,0,0,1,1,0,0,0,https://img.legaseriea.it/vimages/64e39995/RBNCPR.png,5.83,-1,2004-09-07 00:00:00,nat38
pl4171,Nicola Zalewski,tm141,pos3,59,0,1,0,0,4,0,2,0,0,https://img.legaseriea.it/vimages/64e387d1/ZLWNCL.png,5.42,150,2002-01-23 00:00:00,nat38
pl4248,Mateusz Legowski,tm148,pos3,99,0,0,1,0,2,0,1,0,0,https://img.legaseriea.it/vimages/64f24470/LGWTSZ.png,5.92,179,2003-01-29 00:00:00,nat38
pl3936,Karol Linetty,tm153,pos3,77,0,0,3,0,5,0,3,0,0,https://img.legaseriea.it/vimages/64e383c7/GCFKH.png,5.75,161,1995-02-02 00:00:00,nat38
pl3878,Piotr Zielinski,tm155,pos3,20,2,2,0,0,13,2,1,0,0,https://img.legaseriea.it/vimages/64e38263/ZLKPT.png,5.92,168,1994-05-20 00:00:00,nat38
pl1451,Matty Cash,tm48,pos4,2,2,1,3,0,17,10,5,0,0,https://resources.premierleague.com/premierleague/photos/players/250x250/p199796.png,6.08,172,1997-08-07 00:00:00,nat38
pl1647,Jakub Kiwior,tm56,pos4,15,0,0,0,0,1,0,1,0,0,https://resources.premierleague.com/premierleague/photos/players/250x250/p440854.png,6.17,163,2000-02-15 00:00:00,nat38
pl2511,Robert Gumny,tm98,pos4,2,0,0,1,0,1,1,4,0,0,https://assets.bundesliga.com/player/dfl-obj-002gjf-dfl-clu-000010-dfl-sea-0001k7.png,6.0,157,1998-06-04 00:00:00,nat38
pl3913,Pawel Dawidowicz,tm136,pos4,27,0,0,2,0,2,1,4,0,0,https://img.legaseriea.it/vimages/64e3815d/DWDMRK.png,6.17,174,1995-05-20 00:00:00,nat38
pl3965,Mateusz Wieteska,tm144,pos4,23,0,1,2,1,1,0,2,0,0,https://img.legaseriea.it/vimages/65081dfa/NPXTN.png,6.17,170,1997-02-11 00:00:00,nat38
pl4296,Tommaso Guercio,tm146,pos4,48,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/,6.08,-1,2005-06-01 00:00:00,nat38
pl3877,Bartosz Bereszynski,tm152,pos4,19,0,0,1,0,1,1,0,0,0,https://img.legaseriea.it/vimages/65081d25/BRSBR.png,6.0,170,1992-07-12 00:00:00,nat38
pl4170,Sebastian Walukiewicz,tm152,pos4,4,0,0,2,0,1,0,6,0,0,https://img.legaseriea.it/vimages/64e38789/WLKSTN.png,6.17,-1,2000-04-05 00:00:00,nat38
pl1192,Lukasz Fabianski,tm45,pos2,1,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/250x250/p37096.png,6.25,183,1985-04-18 00:00:00,nat38
pl3505,Marcin Bulka,tm119,pos2,1,0,0,1,0,0,0,21,9,4,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/11/87311.jpg,6.5,-1,1999-10-04 00:00:00,nat38
pl3466,Radoslaw Majecki,tm133,pos2,1,0,0,0,0,0,0,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/21/90521.jpg,6.33,172,1999-11-16 00:00:00,nat38
pl3885,Lukasz Skorupski,tm139,pos2,28,0,0,1,0,0,0,32,5,10,https://img.legaseriea.it/vimages/64e399d5/SKRLZ.png,6.17,183,1991-05-05 00:00:00,nat38
pl3811,Wojciech Szczesny,tm150,pos2,1,0,0,0,0,0,0,24,7,5,https://img.legaseriea.it/vimages/64e37fe5/SZCZW.png,6.42,196,1990-04-18 00:00:00,nat38
pl4181,Hubert Dawid Idasiak,tm155,pos2,16,0,0,0,0,0,0,0,0,0,https://img.legaseriea.it/vimages/64e38209/DSKDWD.png,6.17,161,2002-02-03 00:00:00,nat38
pl374,Enzo Copetti,tm1,pos1,9,6,2,8,0,37,16,2,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/241544.png,5.83,161,1996-01-16 00:00:00,nat7
pl31,Sebastián Blanco,tm2,pos1,10,1,1,2,0,6,1,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/76914.png,5.58,150,1988-03-15 00:00:00,nat7
pl13,Lionel Messi,tm5,pos1,10,1,2,0,0,19,5,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/45843.png,5.58,159,1987-06-24 00:00:00,nat7
pl253,Nicolás Stefanelli,tm5,pos1,22,2,1,2,0,26,8,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/207232.png,5.42,159,1994-11-22 00:00:00,nat7
pl588,Gastón González,tm6,pos1,22,0,2,0,0,6,3,2,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/288430.png,6.0,179,2001-06-27 00:00:00,nat7
pl704,Ramiro Enrique,tm6,pos1,7,4,2,4,0,36,8,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/309410.png,5.58,150,2001-05-04 00:00:00,nat7
pl118,Maximiliano Urruti,tm8,pos1,37,1,0,3,0,22,4,2,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/158081.png,6.0,163,1991-02-22 00:00:00,nat7
pl530,Matías Pellegrini,tm10,pos1,17,1,1,9,0,17,3,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/276287.png,5.92,159,2000-03-11 00:00:00,nat7
pl797,Julián Fernández,tm10,pos1,11,2,0,1,0,15,6,0,0,0,N/A,6.0,161,2004-01-30 00:00:00,nat7
pl53,Gustavo Bou,tm24,pos1,7,8,4,0,0,61,23,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/117830.png,5.75,159,1990-02-18 00:00:00,nat7
pl475,Tomás Chancalay,tm24,pos1,5,6,0,3,0,45,13,0,0,0,N/A,5.83,168,1999-01-01 00:00:00,nat7
pl479,Julián Carranza,tm25,pos1,9,14,6,6,2,85,33,5,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/262566.png,5.75,146,2000-05-22 00:00:00,nat7
pl564,Alan Velasco,tm27,pos1,20,4,4,5,0,55,16,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/286516.png,5.5,139,2002-07-27 00:00:00,nat7
pl1079,Mariana Larroquette,tm35,pos1,7,1,0,0,0,2,1,0,0,0,N/A,5.42,119,1992-10-24 00:00:00,nat7
pl1669,Alejo Veliz,tm43,pos1,36,0,0,1,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/250x250/p536908.png,6.08,170,2003-09-19 00:00:00,nat7
pl1569,Julián Álvarez,tm50,pos1,19,4,3,2,0,34,10,0,0,0,https://resources.premierleague.com/premierleague/photos/players/250x250/p461358.png,5.58,157,2000-01-31 00:00:00,nat7
pl1680,Alejandro Garnacho,tm54,pos1,17,0,1,1,0,15,3,0,0,0,https://resources.premierleague.com/premierleague/photos/players/250x250/p493105.png,5.92,174,2004-07-01 00:00:00,nat7
pl1905,Ángel Correa,tm71,pos1,10,3,1,0,0,8,5,0,0,0,https://assets.laliga.com/squad/2023/t175/p156223/512x512/p156223_t175_2023_1_002_000.jpg,5.58,150,1995-03-09 00:00:00,nat7
pl1929,Lucas Boyé,tm72,pos1,7,3,2,2,1,20,5,1,0,0,https://assets.laliga.com/squad/2023/t5683/p193774/512x512/p193774_t5683_2023_1_002_000.jpg,5.83,179,1996-02-28 00:00:00,nat7
pl1956,Chimy Ávila,tm77,pos1,9,1,1,2,2,19,4,0,0,0,https://assets.laliga.com/squad/2023/t450/p205992/512x512/p205992_t450_2023_1_002_000.jpg,5.67,179,1994-02-06 00:00:00,nat7
pl2910,Juan Dinenno,tm100,pos1,9,6,0,2,0,38,15,3,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/144930/144930.jpg?rnd=4012023,6.08,181,1994-08-29 00:00:00,nat7
pl3089,Gustavo Del Prete,tm100,pos1,21,2,1,2,0,15,4,1,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/158222/158222.jpg?rnd=4012023,5.75,139,1996-06-12 00:00:00,nat7
pl2988,Germán Berterame,tm101,pos1,9,4,1,0,0,14,6,0,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/139423/139423.jpg?rnd=4012023,5.67,141,1998-11-13 00:00:00,nat7
pl3103,Agustín Urzi,tm102,pos1,11,1,0,1,0,9,5,0,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/163841/163841.jpg?rnd=4012023,5.58,132,2000-05-04 00:00:00,nat7
pl3001,Lucas Di Yorio,tm103,pos1,7,2,0,1,0,40,15,2,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/158270/158270.jpg?rnd=4012023,6.25,190,1996-11-22 00:00:00,nat7
pl3017,Nicolás Cordero,tm104,pos1,27,1,2,0,0,10,2,0,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/169836/169836.jpg?rnd=4012023,6.0,172,1999-04-11 00:00:00,nat7
pl2943,Nicolás Ibáñez,tm106,pos1,9,6,1,1,0,26,15,0,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/131332/131332.jpg?rnd=4012023,5.83,150,1994-08-23 00:00:00,nat7
pl3049,Rodolfo Rotondi,tm109,pos1,29,3,1,5,0,21,8,0,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/158633/158633.jpg?rnd=4012023,6.0,161,1997-03-12 00:00:00,nat7
pl2826,Julio Furch,tm115,pos1,9,0,0,0,0,6,2,0,0,0,N/A,6.17,179,1989-07-29 00:00:00,nat7
pl2818,Marcelo Correa,tm116,pos1,9,1,0,0,2,18,7,0,0,0,https://s3.amazonaws.com/lmxwebsite/media/wpagephotos/74/1/137826/137826.jpg?rnd=4012023,6.0,190,1992-10-23 00:00:00,nat7
pl3384,Joaquín Correa,tm129,pos1,20,0,0,2,0,2,1,0,0,0,https://www.ligue1.com/-/media/Project/LFP/shared/Images/Players/2023-2024/81/101681.jpg,6.17,163,1994-08-13 00:00:00,nat7
pl3767,Nicolás González,tm140,pos1,10,6,1,0,0,34,12,1,0,0,https://img.legaseriea.it/vimages/64e381be/GNZCL1.png,5.92,159,1998-04-06 00:00:00,nat7
pl4150,Lucas Beltran,tm140,pos1,9,0,1,1,0,5,0,0,0,0,https://img.legaseriea.it/vimages/65081d8a/BLTLCS.png,5.75,163,2001-03-29 00:00:00,nat7
pl3856,Paulo Dybala,tm141,pos1,21,2,3,2,0,16,6,0,0,0,https://img.legaseriea.it/vimages/64e387fb/DBLPL.png,5.83,163,1993-11-15 00:00:00,nat7
pl3987,Lautaro Martínez,tm146,pos1,10,12,1,2,0,40,16,1,0,0,https://img.legaseriea.it/vimages/64e385b9/MRTLTR.png,5.75,159,1997-08-22 00:00:00,nat7
pl4077,Valentín Castellanos,tm149,pos1,19,1,2,0,0,18,4,0,0,0,https://img.legaseriea.it/vimages/64e388cc/CSTTTY.png,5.83,152,1998-10-03 00:00:00,nat7
pl4252,Matìas Soulè,tm151,pos1,18,5,1,2,0,24,7,2,0,0,https://img.legaseriea.it/vimages/64e38040/SLMMTS.png,6.0,-1,2003-04-15 00:00:00,nat7
pl3912,Giovanni Simeone,tm155,pos1,18,1,0,3,0,11,6,0,0,0,https://img.legaseriea.it/vimages/64e38240/SMNVNN.png,5.92,179,1995-07-05 00:00:00,nat7
pl599,David Ayala,tm2,pos3,24,0,0,1,0,2,0,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/290715.png,5.58,137,2002-07-26 00:00:00,nat7
pl647,Facundo Farías,tm5,pos3,11,3,2,4,0,23,6,0,0,0,N/A,5.75,152,2002-08-28 00:00:00,nat7
pl336,Martín Ojeda,tm6,pos3,11,6,10,0,0,65,24,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/233401.png,5.75,128,1998-11-27 00:00:00,nat7
pl169,Emiliano Rigoni,tm8,pos3,7,5,6,3,0,47,22,3,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/178062.png,5.92,192,1993-02-04 00:00:00,nat7
pl215,Sebastián Driussi,tm8,pos3,10,11,5,1,0,75,29,6,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/195334.png,5.83,174,1996-02-09 00:00:00,nat7
pl650,Franco Ibarra,tm9,pos3,15,0,0,9,1,9,1,4,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/300115.png,5.75,150,2001-04-28 00:00:00,nat7
pl21,Maxi Morález,tm10,pos3,27,0,0,0,0,6,1,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/70624.png,5.25,115,1987-02-27 00:00:00,nat7
pl136,Franco Fragapane,tm11,pos3,7,1,2,3,0,18,8,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/167140.png,5.42,150,1993-02-06 00:00:00,nat7
pl335,Emanuel Reynoso,tm11,pos3,10,6,5,4,0,47,15,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/233326.png,5.58,150,1995-11-16 00:00:00,nat7
pl504,Santiago Sosa,tm12,pos3,5,0,1,3,0,11,2,4,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/271473.png,5.75,172,1999-05-03 00:00:00,nat7
pl532,Thiago Almada,tm12,pos3,10,12,20,5,1,110,38,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/277208.png,5.58,139,2001-04-26 00:00:00,nat7
pl481,Brian Galván,tm14,pos3,29,1,0,1,2,10,3,1,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/262871.png,5.42,139,2000-10-06 00:00:00,nat7
pl26,Cristian Espinoza,tm18,pos3,10,13,13,6,0,67,27,3,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/73200.png,5.75,161,1995-04-03 00:00:00,nat7
pl539,Federico Navarro,tm19,pos3,31,0,0,2,1,5,1,7,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/279977.png,5.58,150,2000-03-09 00:00:00,nat7
pl306,Pablo Ruiz,tm20,pos3,7,4,6,6,1,28,10,3,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/228390.png,5.67,174,1998-12-20 00:00:00,nat7
pl197,Yamil Asad,tm22,pos3,22,0,2,3,0,11,4,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/185800.png,5.83,161,1994-07-27 00:00:00,nat7
pl272,Joaquín Torres,tm25,pos3,19,1,1,3,0,14,2,0,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/217109.png,5.83,148,1997-01-28 00:00:00,nat7
pl234,Facundo Quignón,tm27,pos3,5,1,3,4,0,19,8,5,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/200937.png,5.83,161,1993-05-02 00:00:00,nat7
pl229,Luciano Acosta,tm29,pos3,10,18,16,7,0,83,36,2,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/199958.png,5.25,132,1994-05-31 00:00:00,nat7
pl538,Álvaro Barreal,tm29,pos3,31,7,9,7,0,60,16,4,0,0,https://a.espncdn.com/i/headshots/soccer/players/full/279454.png,5.67,146,2000-08-17 00:00:00,nat7
pl1389,Giovani Lo Celso,tm43,pos3,18,0,0,0,0,1,1,0,0,0,https://resources.premierleague.com/premierleague/photos/players/250x250/p200826.png,5.83,150,1996-04-09 00:00:00,nat7
pl1668,Facundo Buonanotte,tm46,pos3,40,0,1,1,0,3,1,0,0,0,https://resources.premierleague.com/premierleague/photos/players/250x250/p536916.png,5.75,146,2004-12-23 00:00:00,nat7
pl1492,Alexis Mac Allister,tm49,pos3,10,0,1,5,1,5,1,5,0,0,https://resources.premierleague.com/premierleague/photos/players/250x250/p243016.png,5.75,150,1998-12-24 00:00:00,nat7
pl1591,Enzo Fernández,tm58,pos3,8,0,1,3,0,19,4,4,0,0,https://resources.premierleague.com/premierleague/photos/players/250x250/p448047.png,5.83,168,2001-01-17 00:00:00,nat7
pl1509,Nicolás Domínguez,tm61,pos3,16,1,0,1,0,10,4,0,0,0,https://resources.premierleague.com/premierleague/photos/players/250x250/p250199.png,5.83,161,1998-06-28 00:00:00,nat7
pl2015,Lucas Robertone,tm65,pos3,5,0,4,4,0,12,3,4,0,0,https://assets.laliga.com/squad/2023/t1564/p233681/512x512/p233681_t1564_2023_1_002_000.jpg,5.75,152,1997-03-18 00:00:00,nat7
pl1776,Erik Lamela,tm67,pos3,17,2,0,3,0,7,3,0,0,0,https://assets.laliga.com/squad/2023/t179/p62974/512x512/p62974_t179_2023_1_002_000.jpg,5.92,172,1992-03-04 00:00:00,nat7
pl1825,Lucas Ocampos,tm67,pos3,5,1,1,4,0,28,9,0,0,0,https://assets.laliga.com/squad/2023/t179/p121117/512x512/p121117_t179_2023_1_002_000.jpg,6.17,183,1994-07-11 00:00:00,nat7
pl1732,Óscar Trejo,tm69,pos3,8,0,0,2,0,6,0,0,0,0,https://assets.laliga.com/squad/2023/t184/p40721/512x512/p40721_t184_2023_1_002_000.jpg,5.92,172,1988-04-26 00:00:00,nat7
pl1871,Gonzalo Escalante,tm70,pos3,17,0,2,0,1,5,0,3,0,0,https://assets.laliga.com/squad/2023/t1737/p156305/512x512/p156305_t1737_2023_1_002_000.png,6.0,168,1993-03-27 00:00:00,nat7
pl1849,Rodrigo De Paul,tm71,pos3,5,0,2,1,0,12,4,0,0,0,https://assets.laliga.com/squad/2023/t175/p119141/512x512/p119141_t175_2023_1_002_000.jpg,5.92,152,1994-05-24 00:00:00,nat7
